Unnamed: 0,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recommended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range
4184,Bugatti,Chiron,Sport,"Rs. 21,21,55,397",7993,16,4,RWD (Rear Wheel Drive),W,BS 6,"Mid, Transverse",PGM - Fi,,Petrol,1212 mm,4544 mm,2038 mm,10,2,51.88442441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4185,Bajaj,Qute (Re60),Qcar,"Rs. 2,63,000",216,,1,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,,Petrol,1652 mm,2752 mm,1312 mm,0,4,51.88442441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4186,Bajaj,Qute (Re60),Qcar Cng,"Rs. 2,83,000",216,,1,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,,CNG,1652 mm,2752 mm,1312 mm,0,4,51.88442441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4187,Maruti Suzuki,Alto,Std,"Rs. 2,94,800",796,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35 litres,Petrol,1475 mm,3445 mm,1490 mm,0,5,51.88442441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4188,Maruti Suzuki,Alto,Std (O),"Rs. 2,99,900",796,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35 litres,Petrol,1475 mm,3445 mm,1490 mm,0,5,51.88442441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4189,Maruti Suzuki,Alto,Lxi,"Rs. 3,52,900",796,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35 litres,Petrol,1475 mm,3445 mm,1490 mm,0,5,51.88442441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4190,Maruti Suzuki,Alto,Lxi (O),"Rs. 3,57,200",796,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35 litres,Petrol,1475 mm,3445 mm,1490 mm,0,5,51.88442441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4191,Maruti Suzuki,Alto,Vxi,"Rs. 3,76,100",796,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35 litres,Petrol,1475 mm,3445 mm,1490 mm,0,5,51.88442441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,Maruti Suzuki,Alto,Lxi Cng (Cng +,"Rs. 4,05,570",796,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35 litres,CNG + Petrol,1475 mm,3445 mm,1490 mm,0,5,51.88442441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4193,Maruti Suzuki,Alto,Lxi (O) Cng (Cng +,"Rs. 4,09,190",796,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35 litres,CNG + Petrol,1475 mm,3445 mm,1490 mm,0,5,51.88442441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4194,Maruti Suzuki,Alto,Vxi Plus,"Rs. 3,89,600",796,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35 litres,Petrol,1475 mm,3445 mm,1490 mm,0,5,51.88442441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4195,Maruti Suzuki,S-Presso,Std,"Rs. 3,70,500",998,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,27 litres,Petrol,1549 mm,3565 mm,1520 mm,0,5,51.88442441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4196,Maruti Suzuki,S-Presso,Std (O),"Rs. 3,76,500",998,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,27 litres,Petrol,1549 mm,3565 mm,1520 mm,0,5,51.88442441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4197,Maruti Suzuki,S-Presso,Lxi,"Rs. 4,09,000",998,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,27 litres,Petrol,1549 mm,3565 mm,1520 mm,0,5,51.88442441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4198,Maruti Suzuki,S-Presso,Lxi (O),"Rs. 4,15,000",998,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,27 litres,Petrol,1549 mm,3565 mm,1520 mm,0,5,51.88442441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4199,Maruti Suzuki,S-Presso,Vxi,"Rs. 4,32,500",998,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,27 litres,Petrol,1549 mm,3565 mm,1520 mm,0,5,51.88442441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4200,Maruti Suzuki,S-Presso,Vxi (O),"Rs. 4,38,500",998,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,27 litres,Petrol,1549 mm,3565 mm,1520 mm,0,5,51.88442441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4201,Maruti Suzuki,S-Presso,Vxi Ags,"Rs. 4,75,500",998,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,27 litres,Petrol,1549 mm,3565 mm,1520 mm,0,5,51.88442441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4202,Maruti Suzuki,S-Presso,Vxi+,"Rs. 4,56,000",998,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,27 litres,Petrol,1549 mm,3565 mm,1520 mm,0,5,51.88442441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4203,Maruti Suzuki,S-Presso,Vxi (O) Ags,"Rs. 4,81,500",998,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,27 litres,Petrol,1549 mm,3565 mm,1520 mm,0,5,51.88442441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4204,Maruti Suzuki,S-Presso,Vxi+ Ags,"Rs. 4,99,000",998,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,27 litres,Petrol,1549 mm,3565 mm,1520 mm,0,5,51.88442441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4205,Maruti Suzuki,Celerio,Lxi,"Rs. 4,26,289",998,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35 litres,Petrol,1560 mm,3600 mm,1600 mm,0,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4206,Maruti Suzuki,Celerio,Vxi,"Rs. 4,65,138",998,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35 litres,Petrol,1560 mm,3600 mm,1600 mm,0,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4207,Maruti Suzuki,Celerio,Vxi At,"Rs. 5,08,138",998,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35 litres,Petrol,1560 mm,3600 mm,1600 mm,0,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4208,Maruti Suzuki,Celerio,Zxi,"Rs. 4,90,924",998,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35 litres,Petrol,1560 mm,3600 mm,1600 mm,0,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4209,Maruti Suzuki,Celerio,Zxi (Opt),"Rs. 5,31,279",998,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35 litres,Petrol,1560 mm,3600 mm,1600 mm,0,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4210,Maruti Suzuki,Celerio,Vxi Cng Mt,"Rs. 5,30,000",998,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35 litres,CNG,1560 mm,3600 mm,1600 mm,0,5,51.88442441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4211,Maruti Suzuki,Celerio,Zxi Ags,"Rs. 5,33,924",998,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35 litres,Petrol,1560 mm,3600 mm,1600 mm,0,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4212,Maruti Suzuki,Celerio,Lxi Mt (O),"Rs. 4,34,659",998,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35 litres,Petrol,1560 mm,3600 mm,1600 mm,0,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4213,Maruti Suzuki,Celerio,Vxi (O) Mt,"Rs. 4,72,257",998,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35 litres,Petrol,1560 mm,3600 mm,1600 mm,0,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4214,Maruti Suzuki,Celerio,Vxi (O) Ags,"Rs. 5,15,257",998,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35 litres,Petrol,1560 mm,3600 mm,1600 mm,0,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4215,Maruti Suzuki,Celerio,Zxi (O) Ags,"Rs. 5,43,279",998,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,35 litres,Petrol,1560 mm,3600 mm,1600 mm,0,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4216,Hyundai,Grand I10 Prime,Era T Crdi,"Rs. 5,51,530",1120,3,4,FWD (Front Wheel Drive),,BS IV,"Front, Transverse",Injection,43 litres,Diesel,1520 mm,3765 mm,1660 mm,0,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4217,Hyundai,Grand I10 Prime,Era T+ Crdi,"Rs. 5,68,930",1120,3,4,FWD (Front Wheel Drive),,BS IV,"Front, Transverse",Injection,43 litres,Diesel,1520 mm,3765 mm,1660 mm,0,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4218,Hyundai,Grand I10 Prime,Era T Vtvt,"Rs. 4,60,369",1197,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,Petrol,1520 mm,3765 mm,1660 mm,0,5,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4219,Hyundai,Grand I10 Prime,Era T+ Vtvt,"Rs. 4,77,511",1197,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,Petrol,1520 mm,3765 mm,1660 mm,0,5,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4220,Hyundai,Grand I10 Prime,Era T+ Cng Vtvt,"Rs. 5,45,946",1197,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,CNG,1520 mm,3765 mm,1660 mm,0,5,51.88442441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4221,Hyundai,Grand I10 Prime,Era T Cng Vtvt,"Rs. 5,28,804",1197,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,CNG,1520 mm,3765 mm,1660 mm,0,5,51.88442441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4222,Mahindra,Kuv100 Nxt,K2 6Str,"Rs. 4,88,194",1198,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,35 litres,Petrol,1655 mm,3700 mm,1735 mm,0,5,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4223,Mahindra,Kuv100 Nxt,K2+ 6Str,"Rs. 5,32,184",1198,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1655 mm,3700 mm,1735 mm,0,5,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4224,Mahindra,Kuv100 Nxt,K2 D 6Str,"Rs. 5,90,798",1198,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Diesel,1655 mm,3700 mm,1735 mm,0,5,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4225,Mahindra,Kuv100 Nxt,K2+ D 6Str,"Rs. 6,19,243",1198,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Diesel,1655 mm,3700 mm,1735 mm,0,5,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4226,Mahindra,Kuv100 Nxt,K4+ D 6Str,"Rs. 6,67,273",1198,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Diesel,1655 mm,3700 mm,1735 mm,0,5,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4227,Mahindra,Kuv100 Nxt,K4+ 6Str,"Rs. 5,79,645",1198,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1655 mm,3700 mm,1735 mm,0,5,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4228,Mahindra,Kuv100 Nxt,K6+ 6Str,"Rs. 6,31,144",1198,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1655 mm,3700 mm,1735 mm,0,5,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4229,Mahindra,Kuv100 Nxt,K6+ D 6Str,"Rs. 7,54,548",1198,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Diesel,1655 mm,3700 mm,1735 mm,0,5,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4230,Mahindra,Kuv100 Nxt,K8 6Str,"Rs. 6,93,550",1198,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1655 mm,3700 mm,1735 mm,0,5,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4231,Mahindra,Kuv100 Nxt,K8 D 6Str,"Rs. 7,87,304",1198,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Diesel,1655 mm,3700 mm,1735 mm,0,5,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4232,Mahindra,Kuv100 Nxt,K8 6 Str Dual Tone,"Rs. 7,01,045",1198,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1655 mm,3700 mm,1735 mm,0,5,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4233,Mahindra,Kuv100 Nxt,K8 D 6 Str Dual Tone,"Rs. 7,94,800",1198,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Diesel,1655 mm,3700 mm,1735 mm,0,5,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4234,Mahindra,Kuv100 Nxt,K4+ 5Str,"Rs. 5,73,250",1198,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1655 mm,3700 mm,1735 mm,0,5,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4235,Mahindra,Kuv100 Nxt,K6+ 5Str,"Rs. 6,31,146",1198,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1655 mm,3700 mm,1735 mm,0,5,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
